LOTE,Fecha/hora inicio_preinoculo,Fecha/hora fin_preinoculo,línea 1,línea 2,línea 3,línea 1,línea 2,línea 3,línea 1,línea 2,línea 3,ID bioreactor,Fecha/hora inicio_inoculo,Fecha/hora fin_inoculo,Volumen de cultivo,Turbidez inicio cultivo,Turbidez final culttivo,Viabilidad final cultivo,Orden en el encadenado,LOTE parental,ID Bioreactor,Fecha/hora inicio,Fecha/hora fin,Volumen de inóculo utilizado,Turbidez inicio cultivo_cultivo_final,Turbidez fin cultivo,Viabilidad final cultivo_cultivo_final,ID Centrífuga,Centrifugación 1 turbidez,Centrifugación 2 turbidez,Producto 1,Producto 2,media_PV,media_temp_bioreactor,media_ph_biorreactor,media_PO_biorreactor
24014,2024-02-08 00:30:00,2024-02-09 07:35:00,5.488,5.456,5.5600000000000005,34.88,34.480000000000004,35.04,1,1,0,13171,2024-02-09 07:35:00,2024-02-10 07:25:00,160.0,12.16,17.680000000000003,37040000,1,NA,14615,2024-02-10 07:20:00,2024-02-12 10:15:00,83.60000000000001,14.56,70.0,153600000,12912,26.56,17.76,1590.7200000000005,5.04,0.4057491963812851,29.47460640269147,5.876294764468543,26.289339550868636
24027,2024-02-08 00:30:00,2024-02-09 07:35:00,5.488,5.456,5.5600000000000005,34.88,34.480000000000004,35.04,1,1,0,13171,2024-02-09 07:35:00,2024-02-10 07:25:00,160.0,12.16,17.680000000000003,37040000,1,NA,13170,2024-02-10 07:20:00,2024-02-12 10:55:00,83.60000000000001,18.72,72.88,156800000,14246,31.200000000000003,16.240000000000002,1663.2,5.120000000000001,0.0612583623880426,29.47460640269147,5.876294764468543,26.289339550868636
24031,2024-02-15 00:30:00,2024-02-16 07:30:00,5.768000000000001,5.488,NA,24.480000000000004,32.96,NA,0,1,0,13171,2024-02-16 07:30:00,2024-02-17 08:00:00,82.4,15.04,28.960000000000004,66640000,1,NA,13169,2024-02-17 08:00:00,2024-02-19 07:45:00,80.0,14.8,87.2,195200000,14246,29.84,26.08,1812.48,6.88,0.4016952177372232,29.42702336124064,5.95822235646874,30.816042799264288
24035,2024-02-29 00:30:00,2024-03-01 07:00:00,5.44,5.448,5.5120000000000005,26.880000000000003,31.12,28.8,0,1,0,13171,2024-03-01 07:00:00,2024-03-02 07:30:00,168.4,14.080000000000002,20.880000000000003,88000000,1,NA,14614,2024-03-02 07:30:00,2024-03-04 09:00:00,80.0,16.72,61.44,146400000,12912,28.24,13.68,970.8,3.04,0.40396970330482546,29.484052637088272,5.871234464939934,26.252867751040345
24036,2024-02-29 00:30:00,2024-03-01 07:00:00,5.44,5.448,5.5120000000000005,26.880000000000003,31.12,28.8,0,1,0,13171,2024-03-01 07:00:00,2024-03-02 07:30:00,168.4,14.080000000000002,20.880000000000003,88000000,1,NA,14617,2024-03-02 07:30:00,2024-03-04 09:00:00,80.0,14.4,61.2,148800000,14246,24.880000000000003,13.52,1194.48,4.08,0.41325322355299776,29.484052637088272,5.871234464939934,26.252867751040345
24041,2024-03-07 00:30:00,2024-03-08 07:20:00,5.5600000000000005,5.456,5.496,23.200000000000003,27.6,26.960000000000004,0,1,1,13171,2024-03-08 07:20:00,2024-03-09 08:10:00,163.20000000000002,13.28,24.64,134400000,1,NA,13169,2024-03-09 08:10:00,2024-03-11 09:20:00,80.0,18.64,77.60000000000001,144800000,12912,30.960000000000004,20.72,1101.04,4.720000000000001,0.4068440846015663,29.480667646715123,5.921201151836235,25.03331355872445
24042,2024-03-07 00:30:00,2024-03-08 07:20:00,5.5600000000000005,5.456,5.496,23.200000000000003,27.6,26.960000000000004,0,1,1,13171,2024-03-08 07:20:00,2024-03-09 08:10:00,163.20000000000002,13.28,24.64,134400000,1,NA,14615,2024-03-09 08:10:00,2024-03-11 09:10:00,80.0,19.040000000000003,68.4,157600000,14246,30.08,14.480000000000002,1151.44,4.32,0.40516661953064054,29.480667646715123,5.921201151836235,25.03331355872445
24043,2024-03-10 00:30:00,2024-03-11 07:15:00,5.5120000000000005,5.6240000000000006,5.5520000000000005,26.08,25.200000000000003,28.24,1,1,0,13172,2024-03-11 07:15:00,2024-03-12 07:25:00,165.60000000000002,13.840000000000002,23.200000000000003,109600000,1,NA,14614,2024-03-12 07:25:00,2024-03-14 08:25:00,80.0,19.44,69.67999999999999,132800000,14246,30.32,16.16,1254.5600000000002,4.720000000000001,0.4868091807706151,29.46231035085906,5.963550872547881,24.427494612296783
24045,2024-03-10 00:30:00,2024-03-11 07:15:00,5.5120000000000005,5.6240000000000006,5.5520000000000005,26.08,25.200000000000003,28.24,1,1,0,13172,2024-03-11 07:15:00,2024-03-12 07:25:00,165.60000000000002,13.840000000000002,23.200000000000003,109600000,1,NA,14616,2024-03-12 07:25:00,2024-03-14 09:15:00,80.0,17.52,72.48,139200000,12912,27.84,17.76,1573.5200000000002,5.760000000000001,0.5075169963011217,29.46231035085906,5.963550872547881,24.427494612296783
24044,2024-03-14 00:30:00,2024-03-15 07:15:00,5.424,5.408,5.48,24.4,27.92,24.480000000000004,1,1,0,13171,2024-03-15 07:20:00,2024-03-16 09:00:00,167.20000000000002,14.8,25.28,104800000,1,NA,13170,2024-03-16 09:20:00,2024-03-18 08:01:00,83.60000000000001,19.28,77.52000000000001,160800000,14246,30.72,20.680000000000003,1528.7200000000005,5.44,0.4113228455167724,29.484985774443746,5.923961135716117,24.83675131220613
24049,2024-03-14 00:30:00,2024-03-15 07:15:00,5.424,5.408,5.48,24.4,27.92,24.480000000000004,1,1,0,13171,2024-03-15 07:20:00,2024-03-16 09:00:00,167.20000000000002,14.8,25.28,104800000,1,NA,14617,2024-03-16 09:22:00,2024-03-18 08:23:00,83.60000000000001,18.880000000000003,72.64,164800000,12912,30.56,17.0,1342.8000000000002,4.88,0.4151746271940718,29.484985774443746,5.923961135716117,24.83675131220613
24050,2024-03-21 00:30:00,2024-03-22 07:00:00,5.496,5.488,5.376,34,27.84,35.12,1,0,1,14618,2024-03-22 07:24:00,2024-03-23 08:28:00,168.32000000000002,14.72,25.92,102400000,1,NA,14614,2024-03-23 08:57:00,2024-03-25 08:28:00,84.16000000000001,17.76,67.60000000000001,152000000,6379,29.44,26.64,1422.8000000000002,3.68,NA,29.520042458294935,5.885698726215563,25.18360010306957
24051,2024-03-21 00:30:00,2024-03-22 07:00:00,5.496,5.488,5.376,34,27.84,35.12,1,0,1,14618,2024-03-22 07:24:00,2024-03-23 08:28:00,168.32000000000002,14.72,25.92,102400000,1,NA,13169,2024-03-23 08:57:00,2024-03-25 08:33:00,84.16000000000001,17.76,80.80000000000001,160800000,12912,33.44,19.32,1486.5600000000002,5.5200000000000005,0.4085860163542816,29.520042458294935,5.885698726215563,25.18360010306957
